path,url,type,expected_content,indexable_expected,status,ok,content_type,html_like,xml_like,json_like,body_length,blank_like,final_url,error
/,https://winningnumbers.us/,home,html,true,200,true,text/html; charset=utf-8,true,false,false,380651,false,https://winningnumbers.us/,
/about,https://winningnumbers.us/about,legal,html,true,200,true,text/html; charset=utf-8,true,false,false,80791,false,https://winningnumbers.us/about,
/api/internal/historical/games,https://winningnumbers.us/api/internal/historical/games,api_internal,json,false,404,false,application/json,false,false,true,22,false,https://winningnumbers.us/api/internal/historical/games,
/api/internal/historical/results,https://winningnumbers.us/api/internal/historical/results,api_internal,json,false,404,false,application/json,false,false,true,22,false,https://winningnumbers.us/api/internal/historical/results,
/api/internal/states,https://winningnumbers.us/api/internal/states,api_internal,json,false,404,false,application/json,false,false,true,22,false,https://winningnumbers.us/api/internal/states,
/contact,https://winningnumbers.us/contact,legal,html,true,200,true,text/html; charset=utf-8,true,false,false,78514,false,https://winningnumbers.us/contact,
/cookie-policy,https://winningnumbers.us/cookie-policy,legal,html,true,200,true,text/html; charset=utf-8,true,false,false,77144,false,https://winningnumbers.us/cookie-policy,
/disclaimer,https://winningnumbers.us/disclaimer,legal,html,true,200,true,text/html; charset=utf-8,true,false,false,76195,false,https://winningnumbers.us/disclaimer,
/games,https://winningnumbers.us/games,games_index,html,true,200,true,text/html; charset=utf-8,true,false,false,107147,false,https://winningnumbers.us/games,
/games/mega-millions,https://winningnumbers.us/games/mega-millions,national,html,true,200,true,text/html; charset=utf-8,true,false,false,291371,false,https://winningnumbers.us/games/mega-millions,
/games/powerball,https://winningnumbers.us/games/powerball,national,html,true,200,true,text/html; charset=utf-8,true,false,false,342386,false,https://winningnumbers.us/games/powerball,
/privacy-policy,https://winningnumbers.us/privacy-policy,legal,html,true,200,true,text/html; charset=utf-8,true,false,false,73244,false,https://winningnumbers.us/privacy-policy,
/robots.txt,https://winningnumbers.us/robots.txt,robots,text,true,200,true,text/plain,false,false,false,388,false,https://winningnumbers.us/robots.txt,
/sitemap.xml,https://winningnumbers.us/sitemap.xml,sitemap_index,xml,true,200,true,application/xml; charset=utf-8,false,true,false,964,false,https://winningnumbers.us/sitemap.xml,
/sitemaps/games.xml,https://winningnumbers.us/sitemaps/games.xml,sitemap_child,xml,true,200,true,application/xml; charset=utf-8,false,true,false,65662,false,https://winningnumbers.us/sitemaps/games.xml,
/sitemaps/historical.xml,https://winningnumbers.us/sitemaps/historical.xml,sitemap_child,xml,true,200,true,application/xml; charset=utf-8,false,true,false,70078,false,https://winningnumbers.us/sitemaps/historical.xml,
/sitemaps/legal.xml,https://winningnumbers.us/sitemaps/legal.xml,sitemap_child,xml,true,200,true,application/xml; charset=utf-8,false,true,false,1117,false,https://winningnumbers.us/sitemaps/legal.xml,
/sitemaps/sessions.xml,https://winningnumbers.us/sitemaps/sessions.xml,sitemap_child,xml,true,200,true,application/xml; charset=utf-8,false,true,false,40293,false,https://winningnumbers.us/sitemaps/sessions.xml,
/sitemaps/states.xml,https://winningnumbers.us/sitemaps/states.xml,sitemap_child,xml,true,200,true,application/xml; charset=utf-8,false,true,false,7911,false,https://winningnumbers.us/sitemaps/states.xml,
/sitemaps/static.xml,https://winningnumbers.us/sitemaps/static.xml,sitemap_child,xml,true,200,true,application/xml; charset=utf-8,false,true,false,940,false,https://winningnumbers.us/sitemaps/static.xml,
/sitemaps/stats.xml,https://winningnumbers.us/sitemaps/stats.xml,sitemap_child,xml,true,200,true,application/xml; charset=utf-8,false,true,false,68238,false,https://winningnumbers.us/sitemaps/stats.xml,
/states,https://winningnumbers.us/states,states_index,html,true,200,true,text/html; charset=utf-8,true,false,false,199300,false,https://winningnumbers.us/states,
/states/ar,https://winningnumbers.us/states/ar,state,html,true,200,true,text/html; charset=utf-8,true,false,false,227575,false,https://winningnumbers.us/states/ar,
/states/ar/cash-3,https://winningnumbers.us/states/ar/cash-3,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,226780,false,https://winningnumbers.us/states/ar/cash-3,
/states/ar/cash-3/evening,https://winningnumbers.us/states/ar/cash-3/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,189151,false,https://winningnumbers.us/states/ar/cash-3/evening,
/states/ar/cash-3/historical,https://winningnumbers.us/states/ar/cash-3/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74698,false,https://winningnumbers.us/states/ar/cash-3/historical,
/states/ar/cash-3/midday,https://winningnumbers.us/states/ar/cash-3/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,189037,false,https://winningnumbers.us/states/ar/cash-3/midday,
/states/ar/cash-3/stats,https://winningnumbers.us/states/ar/cash-3/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112627,false,https://winningnumbers.us/states/ar/cash-3/stats,
/states/ar/cash-4,https://winningnumbers.us/states/ar/cash-4,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,236923,false,https://winningnumbers.us/states/ar/cash-4,
/states/ar/cash-4/evening,https://winningnumbers.us/states/ar/cash-4/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,198638,false,https://winningnumbers.us/states/ar/cash-4/evening,
/states/ar/cash-4/historical,https://winningnumbers.us/states/ar/cash-4/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74698,false,https://winningnumbers.us/states/ar/cash-4/historical,
/states/ar/cash-4/midday,https://winningnumbers.us/states/ar/cash-4/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,198561,false,https://winningnumbers.us/states/ar/cash-4/midday,
/states/ar/cash-4/stats,https://winningnumbers.us/states/ar/cash-4/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112738,false,https://winningnumbers.us/states/ar/cash-4/stats,
/states/ar/lotto,https://winningnumbers.us/states/ar/lotto,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,225273,false,https://winningnumbers.us/states/ar/lotto,
/states/ar/lotto/historical,https://winningnumbers.us/states/ar/lotto/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74678,false,https://winningnumbers.us/states/ar/lotto/historical,
/states/ar/lotto/stats,https://winningnumbers.us/states/ar/lotto/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121422,false,https://winningnumbers.us/states/ar/lotto/stats,
/states/ar/mega-millions,https://winningnumbers.us/states/ar/mega-millions,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,231860,false,https://winningnumbers.us/states/ar/mega-millions,
/states/ar/mega-millions/historical,https://winningnumbers.us/states/ar/mega-millions/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74845,false,https://winningnumbers.us/states/ar/mega-millions/historical,
/states/ar/mega-millions/stats,https://winningnumbers.us/states/ar/mega-millions/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121205,false,https://winningnumbers.us/states/ar/mega-millions/stats,
/states/ar/millionaire-for-life,https://winningnumbers.us/states/ar/millionaire-for-life,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,235184,false,https://winningnumbers.us/states/ar/millionaire-for-life,
/states/ar/millionaire-for-life/historical,https://winningnumbers.us/states/ar/millionaire-for-life/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74991,false,https://winningnumbers.us/states/ar/millionaire-for-life/historical,
/states/ar/millionaire-for-life/stats,https://winningnumbers.us/states/ar/millionaire-for-life/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,131653,false,https://winningnumbers.us/states/ar/millionaire-for-life/stats,
/states/ar/natural-state-jackpot,https://winningnumbers.us/states/ar/natural-state-jackpot,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,217077,false,https://winningnumbers.us/states/ar/natural-state-jackpot,
/states/ar/natural-state-jackpot/historical,https://winningnumbers.us/states/ar/natural-state-jackpot/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,75012,false,https://winningnumbers.us/states/ar/natural-state-jackpot/historical,
/states/ar/natural-state-jackpot/stats,https://winningnumbers.us/states/ar/natural-state-jackpot/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,113230,false,https://winningnumbers.us/states/ar/natural-state-jackpot/stats,
/states/ar/powerball,https://winningnumbers.us/states/ar/powerball,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,241403,false,https://winningnumbers.us/states/ar/powerball,
/states/ar/powerball/historical,https://winningnumbers.us/states/ar/powerball/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74760,false,https://winningnumbers.us/states/ar/powerball/historical,
/states/ar/powerball/stats,https://winningnumbers.us/states/ar/powerball/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121371,false,https://winningnumbers.us/states/ar/powerball/stats,
/states/az,https://winningnumbers.us/states/az,state,html,true,200,true,text/html; charset=utf-8,true,false,false,192186,false,https://winningnumbers.us/states/az,
/states/az/fantasy-5,https://winningnumbers.us/states/az/fantasy-5,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,215190,false,https://winningnumbers.us/states/az/fantasy-5,
/states/az/fantasy-5/historical,https://winningnumbers.us/states/az/fantasy-5/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74759,false,https://winningnumbers.us/states/az/fantasy-5/historical,
/states/az/fantasy-5/stats,https://winningnumbers.us/states/az/fantasy-5/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112814,false,https://winningnumbers.us/states/az/fantasy-5/stats,
/states/az/mega-millions,https://winningnumbers.us/states/az/mega-millions,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,232442,false,https://winningnumbers.us/states/az/mega-millions,
/states/az/mega-millions/historical,https://winningnumbers.us/states/az/mega-millions/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74845,false,https://winningnumbers.us/states/az/mega-millions/historical,
/states/az/mega-millions/stats,https://winningnumbers.us/states/az/mega-millions/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121190,false,https://winningnumbers.us/states/az/mega-millions/stats,
/states/az/pick-3,https://winningnumbers.us/states/az/pick-3,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,190983,false,https://winningnumbers.us/states/az/pick-3,
/states/az/pick-3/historical,https://winningnumbers.us/states/az/pick-3/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74696,false,https://winningnumbers.us/states/az/pick-3/historical,
/states/az/pick-3/stats,https://winningnumbers.us/states/az/pick-3/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112582,false,https://winningnumbers.us/states/az/pick-3/stats,
/states/az/powerball,https://winningnumbers.us/states/az/powerball,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,242069,false,https://winningnumbers.us/states/az/powerball,
/states/az/powerball/historical,https://winningnumbers.us/states/az/powerball/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74760,false,https://winningnumbers.us/states/az/powerball/historical,
/states/az/powerball/stats,https://winningnumbers.us/states/az/powerball/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,92479,false,https://winningnumbers.us/states/az/powerball/stats,
/states/az/the-pick,https://winningnumbers.us/states/az/the-pick,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,221616,false,https://winningnumbers.us/states/az/the-pick,
/states/az/the-pick/historical,https://winningnumbers.us/states/az/the-pick/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74738,false,https://winningnumbers.us/states/az/the-pick/historical,
/states/az/the-pick/stats,https://winningnumbers.us/states/az/the-pick/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112716,false,https://winningnumbers.us/states/az/the-pick/stats,
/states/az/triple-twist,https://winningnumbers.us/states/az/triple-twist,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,225067,false,https://winningnumbers.us/states/az/triple-twist,
/states/az/triple-twist/historical,https://winningnumbers.us/states/az/triple-twist/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74822,false,https://winningnumbers.us/states/az/triple-twist/historical,
/states/az/triple-twist/stats,https://winningnumbers.us/states/az/triple-twist/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112925,false,https://winningnumbers.us/states/az/triple-twist/stats,
/states/ca,https://winningnumbers.us/states/ca,state,html,true,200,true,text/html; charset=utf-8,true,false,false,220589,false,https://winningnumbers.us/states/ca,
/states/ca/daily-3,https://winningnumbers.us/states/ca/daily-3,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,226970,false,https://winningnumbers.us/states/ca/daily-3,
/states/ca/daily-3/evening,https://winningnumbers.us/states/ca/daily-3/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,189218,false,https://winningnumbers.us/states/ca/daily-3/evening,
/states/ca/daily-3/historical,https://winningnumbers.us/states/ca/daily-3/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74717,false,https://winningnumbers.us/states/ca/daily-3/historical,
/states/ca/daily-3/midday,https://winningnumbers.us/states/ca/daily-3/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,189220,false,https://winningnumbers.us/states/ca/daily-3/midday,
/states/ca/daily-3/stats,https://winningnumbers.us/states/ca/daily-3/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112768,false,https://winningnumbers.us/states/ca/daily-3/stats,
/states/ca/daily-4,https://winningnumbers.us/states/ca/daily-4,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,203752,false,https://winningnumbers.us/states/ca/daily-4,
/states/ca/daily-4/historical,https://winningnumbers.us/states/ca/daily-4/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74717,false,https://winningnumbers.us/states/ca/daily-4/historical,
/states/ca/daily-4/stats,https://winningnumbers.us/states/ca/daily-4/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112769,false,https://winningnumbers.us/states/ca/daily-4/stats,
/states/ca/daily-derby,https://winningnumbers.us/states/ca/daily-derby,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,240421,false,https://winningnumbers.us/states/ca/daily-derby,
/states/ca/daily-derby/historical,https://winningnumbers.us/states/ca/daily-derby/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74801,false,https://winningnumbers.us/states/ca/daily-derby/historical,
/states/ca/daily-derby/stats,https://winningnumbers.us/states/ca/daily-derby/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112915,false,https://winningnumbers.us/states/ca/daily-derby/stats,
/states/ca/fantasy-5,https://winningnumbers.us/states/ca/fantasy-5,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,215439,false,https://winningnumbers.us/states/ca/fantasy-5,
/states/ca/fantasy-5/historical,https://winningnumbers.us/states/ca/fantasy-5/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74759,false,https://winningnumbers.us/states/ca/fantasy-5/historical,
/states/ca/fantasy-5/stats,https://winningnumbers.us/states/ca/fantasy-5/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112833,false,https://winningnumbers.us/states/ca/fantasy-5/stats,
/states/ca/mega-millions,https://winningnumbers.us/states/ca/mega-millions,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,232947,false,https://winningnumbers.us/states/ca/mega-millions,
/states/ca/mega-millions/historical,https://winningnumbers.us/states/ca/mega-millions/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74845,false,https://winningnumbers.us/states/ca/mega-millions/historical,
/states/ca/mega-millions/stats,https://winningnumbers.us/states/ca/mega-millions/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121235,false,https://winningnumbers.us/states/ca/mega-millions/stats,
/states/ca/powerball,https://winningnumbers.us/states/ca/powerball,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,232892,false,https://winningnumbers.us/states/ca/powerball,
/states/ca/powerball/historical,https://winningnumbers.us/states/ca/powerball/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74760,false,https://winningnumbers.us/states/ca/powerball/historical,
/states/ca/powerball/stats,https://winningnumbers.us/states/ca/powerball/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,124676,false,https://winningnumbers.us/states/ca/powerball/stats,
/states/ca/superlotto-plus,https://winningnumbers.us/states/ca/superlotto-plus,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,235913,false,https://winningnumbers.us/states/ca/superlotto-plus,
/states/ca/superlotto-plus/historical,https://winningnumbers.us/states/ca/superlotto-plus/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74885,false,https://winningnumbers.us/states/ca/superlotto-plus/historical,
/states/ca/superlotto-plus/stats,https://winningnumbers.us/states/ca/superlotto-plus/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121881,false,https://winningnumbers.us/states/ca/superlotto-plus/stats,
/states/co,https://winningnumbers.us/states/co,state,html,true,200,true,text/html; charset=utf-8,true,false,false,225348,false,https://winningnumbers.us/states/co,
/states/co/cash-5,https://winningnumbers.us/states/co/cash-5,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,215184,false,https://winningnumbers.us/states/co/cash-5,
/states/co/cash-5/historical,https://winningnumbers.us/states/co/cash-5/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74698,false,https://winningnumbers.us/states/co/cash-5/historical,
/states/co/cash-5/stats,https://winningnumbers.us/states/co/cash-5/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112705,false,https://winningnumbers.us/states/co/cash-5/stats,
/states/co/colorado-lotto,https://winningnumbers.us/states/co/colorado-lotto,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,289838,false,https://winningnumbers.us/states/co/colorado-lotto,
/states/co/colorado-lotto/historical,https://winningnumbers.us/states/co/colorado-lotto/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74865,false,https://winningnumbers.us/states/co/colorado-lotto/historical,
/states/co/colorado-lotto/stats,https://winningnumbers.us/states/co/colorado-lotto/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,113027,false,https://winningnumbers.us/states/co/colorado-lotto/stats,
/states/co/mega-millions,https://winningnumbers.us/states/co/mega-millions,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,233305,false,https://winningnumbers.us/states/co/mega-millions,
/states/co/mega-millions/historical,https://winningnumbers.us/states/co/mega-millions/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74845,false,https://winningnumbers.us/states/co/mega-millions/historical,
/states/co/mega-millions/stats,https://winningnumbers.us/states/co/mega-millions/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121205,false,https://winningnumbers.us/states/co/mega-millions/stats,
/states/co/millionaire-for-life,https://winningnumbers.us/states/co/millionaire-for-life,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,235451,false,https://winningnumbers.us/states/co/millionaire-for-life,
/states/co/millionaire-for-life/historical,https://winningnumbers.us/states/co/millionaire-for-life/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74991,false,https://winningnumbers.us/states/co/millionaire-for-life/historical,
/states/co/millionaire-for-life/stats,https://winningnumbers.us/states/co/millionaire-for-life/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,131653,false,https://winningnumbers.us/states/co/millionaire-for-life/stats,
/states/co/pick-3,https://winningnumbers.us/states/co/pick-3,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,224201,false,https://winningnumbers.us/states/co/pick-3,
/states/co/pick-3/evening,https://winningnumbers.us/states/co/pick-3/evening,session,html,true,200,true,text/html; charset=utf-8,true,false,false,189378,false,https://winningnumbers.us/states/co/pick-3/evening,
/states/co/pick-3/historical,https://winningnumbers.us/states/co/pick-3/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74698,false,https://winningnumbers.us/states/co/pick-3/historical,
/states/co/pick-3/midday,https://winningnumbers.us/states/co/pick-3/midday,session,html,true,200,true,text/html; charset=utf-8,true,false,false,189285,false,https://winningnumbers.us/states/co/pick-3/midday,
/states/co/pick-3/stats,https://winningnumbers.us/states/co/pick-3/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112711,false,https://winningnumbers.us/states/co/pick-3/stats,
/states/co/powerball,https://winningnumbers.us/states/co/powerball,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,242797,false,https://winningnumbers.us/states/co/powerball,
/states/co/powerball-double-play,https://winningnumbers.us/states/co/powerball-double-play,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,236419,false,https://winningnumbers.us/states/co/powerball-double-play,
/states/co/powerball-double-play/historical,https://winningnumbers.us/states/co/powerball-double-play/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,75003,false,https://winningnumbers.us/states/co/powerball-double-play/historical,
/states/co/powerball-double-play/stats,https://winningnumbers.us/states/co/powerball-double-play/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,122014,false,https://winningnumbers.us/states/co/powerball-double-play/stats,
/states/co/powerball/historical,https://winningnumbers.us/states/co/powerball/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74762,false,https://winningnumbers.us/states/co/powerball/historical,
/states/co/powerball/stats,https://winningnumbers.us/states/co/powerball/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121375,false,https://winningnumbers.us/states/co/powerball/stats,
/states/ct,https://winningnumbers.us/states/ct,state,html,true,200,true,text/html; charset=utf-8,true,false,false,247387,false,https://winningnumbers.us/states/ct,
/states/ct/cash-5,https://winningnumbers.us/states/ct/cash-5,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,214534,false,https://winningnumbers.us/states/ct/cash-5,
/states/ct/cash-5/historical,https://winningnumbers.us/states/ct/cash-5/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74696,false,https://winningnumbers.us/states/ct/cash-5/historical,
/states/ct/cash-5/stats,https://winningnumbers.us/states/ct/cash-5/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112760,false,https://winningnumbers.us/states/ct/cash-5/stats,
/states/ct/lotto,https://winningnumbers.us/states/ct/lotto,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,224030,false,https://winningnumbers.us/states/ct/lotto,
/states/ct/lotto/historical,https://winningnumbers.us/states/ct/lotto/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74676,false,https://winningnumbers.us/states/ct/lotto/historical,
/states/ct/lotto/stats,https://winningnumbers.us/states/ct/lotto/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112745,false,https://winningnumbers.us/states/ct/lotto/stats,
/states/ct/mega-millions,https://winningnumbers.us/states/ct/mega-millions,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,231581,false,https://winningnumbers.us/states/ct/mega-millions,
/states/ct/mega-millions/historical,https://winningnumbers.us/states/ct/mega-millions/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74845,false,https://winningnumbers.us/states/ct/mega-millions/historical,
/states/ct/mega-millions/stats,https://winningnumbers.us/states/ct/mega-millions/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121250,false,https://winningnumbers.us/states/ct/mega-millions/stats,
/states/ct/millionaire-for-life,https://winningnumbers.us/states/ct/millionaire-for-life,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,234635,false,https://winningnumbers.us/states/ct/millionaire-for-life,
/states/ct/millionaire-for-life/historical,https://winningnumbers.us/states/ct/millionaire-for-life/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74991,false,https://winningnumbers.us/states/ct/millionaire-for-life/historical,
/states/ct/millionaire-for-life/stats,https://winningnumbers.us/states/ct/millionaire-for-life/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,131638,false,https://winningnumbers.us/states/ct/millionaire-for-life/stats,
/states/ct/play-3,https://winningnumbers.us/states/ct/play-3,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,247898,false,https://winningnumbers.us/states/ct/play-3,
/states/ct/play-3/day,https://winningnumbers.us/states/ct/play-3/day,session,html,true,200,true,text/html; charset=utf-8,true,false,false,208387,false,https://winningnumbers.us/states/ct/play-3/day,
/states/ct/play-3/historical,https://winningnumbers.us/states/ct/play-3/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74696,false,https://winningnumbers.us/states/ct/play-3/historical,
/states/ct/play-3/night,https://winningnumbers.us/states/ct/play-3/night,session,html,true,200,true,text/html; charset=utf-8,true,false,false,208565,false,https://winningnumbers.us/states/ct/play-3/night,
/states/ct/play-3/stats,https://winningnumbers.us/states/ct/play-3/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112772,false,https://winningnumbers.us/states/ct/play-3/stats,
/states/ct/play-4,https://winningnumbers.us/states/ct/play-4,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,258000,false,https://winningnumbers.us/states/ct/play-4,
/states/ct/play-4/day,https://winningnumbers.us/states/ct/play-4/day,session,html,true,200,true,text/html; charset=utf-8,true,false,false,217870,false,https://winningnumbers.us/states/ct/play-4/day,
/states/ct/play-4/historical,https://winningnumbers.us/states/ct/play-4/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74696,false,https://winningnumbers.us/states/ct/play-4/historical,
/states/ct/play-4/night,https://winningnumbers.us/states/ct/play-4/night,session,html,true,200,true,text/html; charset=utf-8,true,false,false,218044,false,https://winningnumbers.us/states/ct/play-4/night,
/states/ct/play-4/stats,https://winningnumbers.us/states/ct/play-4/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,112772,false,https://winningnumbers.us/states/ct/play-4/stats,
/states/ct/powerball,https://winningnumbers.us/states/ct/powerball,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,241163,false,https://winningnumbers.us/states/ct/powerball,
/states/ct/powerball-double-play,https://winningnumbers.us/states/ct/powerball-double-play,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,234763,false,https://winningnumbers.us/states/ct/powerball-double-play,
/states/ct/powerball-double-play/historical,https://winningnumbers.us/states/ct/powerball-double-play/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,75003,false,https://winningnumbers.us/states/ct/powerball-double-play/historical,
/states/ct/powerball-double-play/stats,https://winningnumbers.us/states/ct/powerball-double-play/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,125155,false,https://winningnumbers.us/states/ct/powerball-double-play/stats,
/states/ct/powerball/historical,https://winningnumbers.us/states/ct/powerball/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74760,false,https://winningnumbers.us/states/ct/powerball/historical,
/states/ct/powerball/stats,https://winningnumbers.us/states/ct/powerball/stats,stats,html,true,200,true,text/html; charset=utf-8,true,false,false,121416,false,https://winningnumbers.us/states/ct/powerball/stats,
/states/dc,https://winningnumbers.us/states/dc,state,html,true,200,true,text/html; charset=utf-8,true,false,false,276096,false,https://winningnumbers.us/states/dc,
/states/dc/dc-3,https://winningnumbers.us/states/dc/dc-3,game_family,html,true,200,true,text/html; charset=utf-8,true,false,false,249839,false,https://winningnumbers.us/states/dc/dc-3,
/states/dc/dc-3/1-50pm,https://winningnumbers.us/states/dc/dc-3/1-50pm,session,html,true,200,true,text/html; charset=utf-8,true,false,false,191448,false,https://winningnumbers.us/states/dc/dc-3/1-50pm,
/states/dc/dc-3/11-30pm,https://winningnumbers.us/states/dc/dc-3/11-30pm,session,html,true,200,true,text/html; charset=utf-8,true,false,false,191527,false,https://winningnumbers.us/states/dc/dc-3/11-30pm,
/states/dc/dc-3/7-50pm,https://winningnumbers.us/states/dc/dc-3/7-50pm,session,html,true,200,true,text/html; charset=utf-8,true,false,false,191450,false,https://winningnumbers.us/states/dc/dc-3/7-50pm,
/states/dc/dc-3/historical,https://winningnumbers.us/states/dc/dc-3/historical,historical,html,true,200,true,text/html; charset=utf-8,true,false,false,74654,false,https://winningnumbers.us/states/dc/dc-3/historical,
